# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
4197.0000 HM72 202253 2 958.0000 p32 r69 284 N p32->v94->r69
4280.0000 HM64 234443 2 1432.0000 p19 r71 276 N p19->r68->r71
4321.0000 HM39 433973 1 2568.0000 p58 r72 257 N p58->r72
4344.0000 HM76 415853 2 933.0000 p44 r60 284 N p44->v86->r60
4350.0000 HM67 300291 3 1366.0000 p28 r67 277 N p28->p43->r78->r67
4371.0000 HM71 259973 2 1190.0000 p18 r62 280 N p18->p43->r62
4378.0000 HM61 399562 2 1647.0000 p21 r65 272 N p21->v89->r65
4405.0000 HM88 264741 2 443.0000 p25 r68 292 N p25->v83->r68
4524.0000 HM87 286407 3 600.0000 p21 r74 290 N p21->p3->v82->r74
4645.0000 HM90 290162 3 587.0000 p32 r76 290 N p32->p52->v89->r76
4669.0000 HM84 141407 3 883.0000 p52 r67 285 N p52->p31->p47->r67
4673.0000 HM60 153077 3 1985.0000 p5 r67 266 N p5->p33->p47->r67
4699.0000 HM36 451981 2 3085.0000 p8 r74 248 N p8->p13->r74
4771.0000 HM25 262550 2 3621.0000 p34 r78 239 N p34->p36->r78
4772.0000 HM68 306866 3 1734.0000 p19 r69 271 N p19->p51->v89->r69
4773.0000 HM99 355131 2 303.0000 p51 r74 294 N p51->v91->r74
4821.0000 HM98 154466 1 397.0000 p24 r65 293 N p24->r65
4906.0000 HM93 329818 2 705.0000 p7 r69 288 N p7->p58->r69
5011.0000 HM44 309597 3 3068.0000 p1 r69 248 N p1->p10->v85->r69
5196.0000 HM94 485855 3 950.0000 p35 r75 284 N p35->p57->p41->r75
5240.0000 HM43 254741 2 3335.0000 p53 r61 244 N p53->r70->r61
5260.0000 HM102 370815 3 652.0000 p19 r69 289 N p19->p13->r60->r69
5282.0000 HM104 278608 2 567.0000 p36 r61 290 N p36->v94->r61
5322.0000 HM103 112234 2 661.0000 p37 r73 288 N p37->v82->r73
5371.0000 HM110 436765 2 387.0000 p19 r62 293 N p19->v86->r62
5372.0000 HM79 444715 2 1819.0000 p10 r77 269 N p10->p21->r77
5457.0000 HM120 147424 1 3.0000 p49 r71 299 N p49->r71
5466.0000 HM108 477660 2 558.0000 p7 r74 290 N p7->r68->r74
5477.0000 HM119 402039 1 67.0000 p20 r79 298 N p20->r79
5508.0000 HM114 463451 2 356.0000 p57 r70 294 N p57->v92->r70
5539.0000 HM85 392978 2 1717.0000 p10 r79 271 N p10->v87->r79
5578.0000 HM74 320600 2 2265.0000 p53 r61 262 N p53->v85->r61
5621.0000 HM70 498736 2 2493.0000 p41 r68 258 N p41->r66->r68
5653.0000 HM56 262068 3 3150.0000 p44 r65 247 N p44->p6->v92->r65
5656.0000 HM100 397893 2 1131.0000 p41 r64 281 N p41->v85->r64
5671.0000 HM109 231313 2 722.0000 p40 r68 287 N p40->v81->r68
5751.0000 HM124 342907 3 122.0000 p54 r61 297 N p54->r62->v94->r61
5834.0000 HM47 484144 2 3768.0000 p17 r77 237 N p17->v94->r77
5986.0000 HM31 101950 3 4593.0000 p3 r72 223 N p3->r69->p59->r72
5996.0000 HM86 487223 2 2126.0000 p8 r72 264 N p8->p59->r72
6096.0000 HM125 321313 2 412.0000 p0 r78 293 N p0->v82->r78
6133.0000 HM50 481860 2 3895.0000 p5 r63 235 N p5->p52->r63
6145.0000 HM91 147651 1 2039.0000 p14 r69 266 N p14->r69
6164.0000 HM95 171512 2 1858.0000 p39 r73 269 N p39->v94->r73
6173.0000 HM132 386066 2 155.0000 p34 r76 297 N p34->v93->r76
6507.0000 HM121 184228 1 1004.0000 p46 r72 283 N p46->r72
6510.0000 HM130 345036 1 590.0000 p43 r73 290 N p43->r73
6526.0000 HM96 198215 3 2167.0000 p29 r72 263 N p29->p37->v82->r72
6533.0000 HM122 324684 3 992.0000 p56 r72 283 N p56->p32->v82->r72
6629.0000 HM139 290760 2 261.0000 p41 r66 295 N p41->v94->r66
6640.0000 HM144 119354 2 47.0000 p45 r76 299 N p45->v84->r76
6660.0000 HM2 349403 2 6571.0000 p53 r67 190 N p53->p31->r67
6672.0000 HM89 223736 2 2670.0000 p7 r70 255 N p7->p58->r70
6715.0000 HM83 310200 1 2985.0000 p11 r70 250 N p11->r70
6743.0000 HM116 465165 2 1485.0000 p59 r66 275 N p59->v89->r66
6816.0000 HM133 274687 2 754.0000 p26 r63 287 N p26->v80->r63
6884.0000 HM112 327288 1 1824.0000 p56 r69 269 N p56->r69
6930.0000 HM142 202193 2 412.0000 p54 r69 293 N p54->p15->r69
6940.0000 HM115 347235 1 1738.0000 p35 r72 271 N p35->r72
6974.0000 HM117 366708 1 1660.0000 p47 r72 272 N p47->r72
7029.0000 HM143 498367 1 480.0000 p33 r77 292 N p33->r77
7121.0000 HM145 213756 2 488.0000 p34 r61 291 N p34->v88->r61
7125.0000 HM131 384855 2 1145.0000 p52 r75 280 N p52->v94->r75
7136.0000 HM62 447462 2 4360.0000 p22 r64 227 N p22->p7->r64
7146.0000 HM153 426784 2 132.0000 p24 r69 297 N p24->v85->r69
7238.0000 HM29 180437 2 5917.0000 p49 r61 201 N p49->p6->r61
7365.0000 HM151 185452 2 426.0000 p44 r64 292 N p44->v92->r64
7370.0000 HM107 246277 3 2516.0000 p4 r64 258 N p4->p13->v92->r64
7374.0000 HM129 440131 3 1509.0000 p48 r66 274 N p48->p53->v93->r66
7416.0000 HM101 326839 2 2859.0000 p3 r69 252 N p3->v81->r69
7492.0000 HM28 358803 1 6204.0000 p33 r67 196 N p33->r67
7516.0000 HM82 323268 1 3839.0000 p28 r72 236 N p28->r72
7578.0000 HM81 476406 3 3950.0000 p25 r79 234 N p25->v80->v84->r79
7599.0000 HM149 226383 2 765.0000 p16 r66 287 N p16->v91->r66
7656.0000 HM147 240051 3 912.0000 p25 r77 284 N p25->v82->r72->r77
7718.0000 HM135 360885 2 1569.0000 p13 r67 273 N p13->v84->r67
7782.0000 HM165 330006 1 193.0000 p0 r66 296 N p0->r66
7818.0000 HM113 299191 2 2722.0000 p19 r61 254 N p19->p32->r61
7860.0000 HM150 282117 3 978.0000 p18 r75 283 N p18->p33->v81->r75
7893.0000 HM148 328916 3 1106.0000 p49 r67 281 N p49->p36->v94->r67
7902.0000 HM77 249931 3 4434.0000 p37 r60 226 N p37->p29->r64->r60
7905.0000 HM69 102691 2 4826.0000 p50 r64 219 N p50->r60->r64
7942.0000 HM123 303886 2 2343.0000 p50 r67 260 N p50->r72->r67
7965.0000 HM92 413785 2 3814.0000 p26 r73 236 N p26->p49->r73
8116.0000 HM163 188399 3 615.0000 p34 r71 289 N p34->v86->v92->r71
8184.0000 HM166 363599 2 542.0000 p5 r62 290 N p5->v93->r62
8190.0000 HM177 187837 3 52.0000 p32 r67 299 N p32->p21->v89->r67
8193.0000 HM5 134611 2 7961.0000 p14 r67 167 N p14->p53->r67
8210.0000 HM137 246783 3 1956.0000 p58 r76 267 N p58->p52->p44->r76
8247.0000 HM174 334701 2 222.0000 p31 r70 296 N p31->v92->r70
8341.0000 HM175 339162 2 272.0000 p30 r78 295 N p30->r77->r78
8383.0000 HM172 349565 3 466.0000 p7 r63 292 N p7->p28->v86->r63
8387.0000 HM134 133548 3 2289.0000 p47 r70 261 N p47->p15->v82->r70
8393.0000 HM40 107364 3 6602.0000 p40 r78 189 N p40->p34->v89->r78
8481.0000 HM171 317487 2 595.0000 p21 r77 290 N p21->v88->r77
8482.0000 HM97 175307 2 4092.0000 p13 r64 231 N p13->p17->r64
8494.0000 HM118 408463 2 3123.0000 p2 r72 247 N p2->v93->r72
8556.0000 HM164 128928 1 1018.0000 p4 r68 283 N p4->r68
8564.0000 HM106 359043 2 3757.0000 p43 r68 237 N p43->r72->r68
8576.0000 HM178 345461 2 397.0000 p29 r72 293 N p29->r77->r72
8593.0000 HM168 121314 2 858.0000 p50 r72 285 N p50->v92->r72
8654.0000 HM158 102042 2 1374.0000 p10 r72 277 N p10->v80->r72
8660.0000 HM173 229857 3 690.0000 p31 r73 288 N p31->r68->v82->r73
8673.0000 HM154 307673 3 1609.0000 p21 r63 273 N p21->r61->v82->r63
8752.0000 HM170 332876 1 905.0000 p31 r65 284 N p31->r65
8779.0000 HM189 202032 2 126.0000 p22 r69 297 N p22->r60->r69
8810.0000 HM156 150547 3 1644.0000 p12 r76 272 N p12->p23->v86->r76
8829.0000 HM138 112159 2 2521.0000 p13 r73 257 N p13->v84->r73
8882.0000 HM185 414847 2 395.0000 p24 r79 293 N p24->v83->r79
8936.0000 HM105 145142 2 4164.0000 p1 r78 230 N p1->v88->r78
9026.0000 HM187 199786 2 452.0000 p58 r76 292 N p58->v81->r76
9043.0000 HM128 306492 3 3220.0000 p40 r63 246 N p40->p42->v89->r63
9164.0000 HM184 219604 3 724.0000 p52 r79 287 N p52->p23->v87->r79
9167.0000 HM176 496121 3 1063.0000 p32 r76 282 N p32->p21->v89->r76
9168.0000 HM193 297075 1 339.0000 p49 r74 294 N p49->r74
9189.0000 HM188 273005 2 585.0000 p30 r64 290 N p30->r72->r64
9191.0000 HM140 142734 2 2764.0000 p5 r61 253 N p5->v92->r61
9200.0000 HM179 426143 2 968.0000 p5 r68 283 N p5->v84->r68
9250.0000 HM136 122537 1 3052.0000 p30 r64 249 N p30->r64
9252.0000 HM167 138068 2 1553.0000 p9 r79 274 N p9->r78->r79
9419.0000 HM180 166453 1 1148.0000 p12 r60 280 N p12->r60
9538.0000 HM192 133601 2 757.0000 p13 r74 287 N p13->v81->r74
9569.0000 HM146 338579 2 2879.0000 p10 r60 252 N p10->v91->r60
9605.0000 HM127 211566 1 3834.0000 p14 r60 236 N p14->r60
9759.0000 HM206 368803 2 346.0000 p51 r72 294 N p51->v84->r72
9765.0000 HM194 247045 1 903.0000 p43 r79 284 N p43->r79
9837.0000 HM181 121324 3 1536.0000 p4 r67 274 N p4->v88->r70->r67
9880.0000 HM160 418491 2 2499.0000 p4 r65 258 N p4->v91->r65
9966.0000 HM212 227888 3 300.0000 p58 r75 295 N p58->p39->p53->r75
9969.0000 HM215 409213 2 141.0000 p37 r62 297 N p37->v87->r62
9980.0000 HM159 452215 2 2656.0000 p17 r75 255 N p17->p39->r75
10051.0000 HM157 373271 3 2826.0000 p20 r79 252 N p20->r65->p9->r79
10061.0000 HM186 315770 2 1532.0000 p23 r61 274 N p23->v94->r61
10213.0000 HM111 382298 2 5185.0000 p40 r65 213 N p40->r72->r65
10218.0000 HM198 338966 2 1172.0000 p47 r76 280 N p47->v83->r76
10243.0000 HM222 193458 2 126.0000 p59 r66 297 N p59->v82->r66
10290.0000 HM182 473125 3 1938.0000 p26 r71 267 N p26->p40->v84->r71
10294.0000 HM205 197308 3 937.0000 p12 r71 284 N p12->r68->v84->r71
10343.0000 HM223 256092 3 187.0000 p9 r71 296 N p9->r79->p4->r71
10411.0000 HM221 132637 2 331.0000 p23 r64 294 N p23->p1->r64
10462.0000 HM218 374364 3 485.0000 p53 r67 291 N p53->r75->v83->r67
10488.0000 HM190 422696 3 1797.0000 p55 r70 270 N p55->r60->v84->r70
10587.0000 HM199 223389 2 1511.0000 p24 r64 274 N p24->v82->r64
10648.0000 HM234 209652 1 8.0000 p41 r60 299 N p41->r60
10656.0000 HM204 238215 3 1356.0000 p22 r67 277 N p22->v86->p46->r67
10729.0000 HM209 366825 1 1196.0000 p4 r73 280 N p4->r73
10786.0000 HM228 189926 3 393.0000 p10 r70 293 N p10->v90->p9->r70
10936.0000 HM195 432131 2 2033.0000 p8 r70 266 N p8->v87->r70
10936.0000 HM230 101930 2 457.0000 p49 r60 292 N p49->v91->r60
10979.0000 HM210 303953 2 1391.0000 p37 r77 276 N p37->v87->r77
10985.0000 HM232 250011 3 420.0000 p20 r76 293 N p20->p25->v87->r76
10993.0000 HM233 391848 2 394.0000 p2 r75 293 N p2->v80->r75
11068.0000 HM191 339237 1 2330.0000 p38 r76 261 N p38->r76
11077.0000 HM183 436761 3 2672.0000 p35 r76 255 N p35->r74->p38->r76
11190.0000 HM169 483427 3 3398.0000 p41 r67 243 N p41->p23->p18->r67
11254.0000 HM201 358991 2 2081.0000 p35 r74 265 N p35->p31->r74
11288.0000 HM213 299881 2 1563.0000 p38 r65 273 N p38->v82->r65
11315.0000 HM237 320514 2 556.0000 p6 r60 290 N p6->r79->r60
11351.0000 HM207 114347 1 1899.0000 p52 r76 268 N p52->r76
11359.0000 HM216 332228 2 1495.0000 p49 r73 275 N p49->v84->r73
11360.0000 HM248 334725 1 85.0000 p57 r79 298 N p57->r79
11417.0000 HM236 373095 3 702.0000 p13 r64 288 N p13->p34->v92->r64
11459.0000 HM239 324212 2 603.0000 p15 r69 289 N p15->v90->r69
11460.0000 HM208 183583 2 1959.0000 p54 r64 267 N p54->v83->r64
11466.0000 HM227 276776 3 1126.0000 p11 r64 281 N p11->r67->v83->r64
11514.0000 HM162 464262 2 4051.0000 p4 r64 232 N p4->v94->r64
11543.0000 HM240 247064 2 643.0000 p23 r63 289 N p23->v83->r63
11561.0000 HM220 271878 1 1515.0000 p16 r68 274 N p16->r68
11664.0000 HM155 430191 2 4556.0000 p48 r69 224 N p48->r63->r69
11800.0000 HM250 473134 2 444.0000 p13 r66 292 N p13->r70->r66
11857.0000 HM141 448280 2 5373.0000 p59 r64 210 N p59->p43->r64
11888.0000 HM256 212805 2 310.0000 p4 r71 294 N p4->v84->r71
11893.0000 HM196 277086 2 2941.0000 p29 r63 250 N p29->v87->r63
11895.0000 HM200 463164 2 2767.0000 p21 r67 253 N p21->p43->r67
12020.0000 HM214 349500 1 2249.0000 p43 r76 262 N p43->r76
12039.0000 HM161 177650 2 4626.0000 p16 r69 222 N p16->p22->r69
12087.0000 HM224 105847 3 1899.0000 p23 r72 268 N p23->p1->p17->r72
12107.0000 HM255 354528 1 565.0000 p13 r65 290 N p13->r65
12126.0000 HM203 188003 1 2869.0000 p33 r63 252 N p33->r63
12136.0000 HM197 453322 2 3131.0000 p32 r63 247 N p32->p33->r63
12149.0000 HM258 483836 2 491.0000 p38 r71 291 N p38->v90->r71
12204.0000 HM254 439753 2 693.0000 p20 r70 288 N p20->v84->r70
12243.0000 HM252 463741 2 799.0000 p9 r73 286 N p9->r63->r73
12518.0000 HM244 369662 3 1434.0000 p2 r62 276 N p2->r71->v85->r62
12553.0000 HM80 429270 3 8969.0000 p29 r75 150 N p29->p37->v84->r75
12615.0000 HM238 219118 2 1806.0000 p21 r70 269 N p21->v86->r70
12730.0000 HM274 492988 3 305.0000 p30 r69 294 N p30->v91->p37->r69
12795.0000 HM265 447682 3 833.0000 p30 r71 286 N p30->p39->r60->r71
12808.0000 HM219 156356 2 2799.0000 p22 r60 253 N p22->v86->r60
12821.0000 HM279 146890 3 146.0000 p35 r79 297 N p35->p45->v86->r79
12840.0000 HM217 496322 1 2923.0000 p12 r60 251 N p12->r60
12841.0000 HM262 260752 3 1018.0000 p33 r62 283 N p33->r63->v81->r62
12850.0000 HM283 422330 2 19.0000 p22 r74 299 N p22->p13->r74
12918.0000 HM263 331691 3 1037.0000 p31 r64 282 N p31->p56->v86->r64
12962.0000 HM280 470641 1 242.0000 p31 r64 295 N p31->r64
13003.0000 HM282 412067 2 204.0000 p51 r69 296 N p51->v92->r69
13128.0000 HM271 287230 1 856.0000 p7 r75 285 N p7->r75
13138.0000 HM260 179859 3 1406.0000 p22 r75 276 N p22->r69->v88->r75
13143.0000 HM286 315464 2 184.0000 p0 r70 296 N p0->v85->r70
13156.0000 HM266 326245 3 1134.0000 p51 r63 281 N p51->p40->p12->r63
13169.0000 HM264 145653 3 1241.0000 p54 r76 279 N p54->r66->v81->r76
13172.0000 HM202 220599 2 3949.0000 p32 r67 234 N p32->p33->r67
13221.0000 HM257 225041 2 1601.0000 p32 r64 273 N p32->v85->r64
13241.0000 HM259 331837 2 1548.0000 p49 r74 274 N p49->v93->r74
13346.0000 HM289 268951 2 257.0000 p10 r72 295 N p10->v90->r72
13368.0000 HM242 389565 3 2384.0000 p14 r67 260 N p14->p24->p50->r67
13410.0000 HM270 375054 3 1189.0000 p56 r65 280 N p56->p51->p50->r65
13438.0000 HM251 274170 2 2035.0000 p11 r73 266 N p11->v91->r73
13473.0000 HM269 212122 3 1306.0000 p24 r67 278 N p24->p19->v85->r67
13556.0000 HM126 451734 2 7822.0000 p42 r68 169 N p42->p43->r68
13644.0000 HM296 365409 2 210.0000 p17 r78 296 N p17->v92->r78
13656.0000 HM285 258102 2 733.0000 p3 r79 287 N p3->r77->r79
13688.0000 HM275 493068 2 1223.0000 p14 r67 279 N p14->p5->r67
13777.0000 HM152 103579 2 6808.0000 p38 r75 186 N p38->v93->r75
13946.0000 HM300 239817 2 320.0000 p50 r78 294 N p50->v88->r78
13962.0000 HM253 269863 2 2484.0000 p6 r76 258 N p6->v80->r76
13980.0000 HM307 214088 1 36.0000 p58 r78 299 N p58->r78
14020.0000 HM268 389061 2 1887.0000 p55 r72 268 N p55->v86->r72
14025.0000 HM299 208544 2 433.0000 p55 r72 292 N p55->v86->r72
14040.0000 HM229 129803 2 3612.0000 p56 r66 239 N p56->v92->r66
14051.0000 HM284 309296 2 1175.0000 p25 r72 280 N p25->v81->r72
14082.0000 HM211 419902 2 4456.0000 p19 r72 225 N p19->p49->r72
14138.0000 HM292 429001 3 912.0000 p9 r64 284 N p9->r70->v93->r64
14148.0000 HM304 234519 2 344.0000 p35 r61 294 N p35->v84->r61
14206.0000 HM293 217359 3 921.0000 p32 r63 284 N p32->p7->v84->r63
14221.0000 HM288 157509 3 1190.0000 p12 r68 280 N p12->p57->v91->r68
14252.0000 HM243 319734 2 3224.0000 p58 r77 246 N p58->p14->r77
14257.0000 HM290 252829 2 1123.0000 p45 r66 281 N p45->r71->r66
14274.0000 HM225 485906 3 4029.0000 p51 r68 232 N p51->v82->p9->r68
14323.0000 HM305 263494 1 467.0000 p17 r79 292 N p17->r79
14328.0000 HM277 131007 3 1745.0000 p8 r68 270 N p8->p12->r79->r68
14371.0000 HM249 184250 3 3058.0000 p59 r74 249 N p59->p38->p48->r74
14376.0000 HM247 478616 3 3142.0000 p25 r71 247 N p25->p7->v89->r71
14377.0000 HM235 499162 1 3705.0000 p51 r73 238 N p51->r73
14401.0000 HM297 463370 2 913.0000 p19 r76 284 N p19->v89->r76
14551.0000 HM295 210377 2 1170.0000 p34 r73 280 N p34->v86->r73
14571.0000 HM267 457504 2 2492.0000 p5 r70 258 N p5->v94->r70
14649.0000 HM287 496720 2 1652.0000 p56 r64 272 N p56->v90->r64
14671.0000 HM298 372572 3 1137.0000 p36 r63 281 N p36->p18->p54->r63
14676.0000 HM276 224004 2 2153.0000 p2 r63 264 N p2->v85->r63
14686.0000 HM303 416342 3 924.0000 p53 r75 284 N p53->v85->p21->r75
14807.0000 HM246 164292 3 3620.0000 p46 r69 239 N p46->r70->p23->r69
14914.0000 HM306 174852 2 1019.0000 p31 r76 283 N p31->v87->r76
15093.0000 HM261 306993 3 3309.0000 p16 r79 244 N p16->v88->p53->r79
15147.0000 HM308 367487 2 1147.0000 p26 r61 280 N p26->r66->r61
15296.0000 HM310 167676 2 1209.0000 p34 r76 279 N p34->v88->r76
15320.0000 HM278 396554 2 2686.0000 p6 r64 255 N p6->v80->r64
15332.0000 HM318 109447 1 851.0000 p5 r78 285 N p5->r78
15335.0000 HM328 279316 3 371.0000 p17 r70 293 N p17->v83->v82->r70
15335.0000 HM323 428309 2 616.0000 p28 r66 289 N p28->p55->r66
15466.0000 HM334 447333 3 247.0000 p7 r62 295 N p7->r65->v80->r62
15674.0000 HM324 120977 2 895.0000 p59 r61 285 N p59->p24->r61
15850.0000 HM346 186261 2 32.0000 p15 r76 299 N p15->v92->r76
15924.0000 HM316 148056 3 1539.0000 p29 r73 274 N p29->p56->v93->r73
15949.0000 HM272 102875 2 3624.0000 p35 r79 239 N p35->v84->r79
16036.0000 HM338 441192 3 612.0000 p47 r65 289 N p47->p40->v81->r65
16044.0000 HM335 150785 1 774.0000 p40 r77 287 N p40->r77
16063.0000 HM313 462812 2 1813.0000 p42 r75 269 N p42->v82->r75
16082.0000 HM349 353345 3 134.0000 p16 r68 297 N p16->p42->v90->r68
16095.0000 HM332 151758 3 952.0000 p22 r79 284 N p22->p20->r67->r79
16098.0000 HM226 340639 2 5816.0000 p29 r61 203 N p29->p30->r61
16357.0000 HM340 160538 3 843.0000 p53 r70 285 N p53->p36->v90->r70
16376.0000 HM341 394497 2 812.0000 p1 r68 286 N p1->v80->r68
16457.0000 HM326 264977 2 1599.0000 p28 r66 273 N p28->p42->r66
16461.0000 HM320 340483 2 1892.0000 p30 r60 268 N p30->p10->r60
16480.0000 HM291 397320 2 3308.0000 p50 r62 244 N p50->v83->r62
16495.0000 HM302 492082 3 2778.0000 p13 r73 253 N p13->p11->r62->r73
16549.0000 HM354 134726 2 403.0000 p14 r68 293 N p14->v88->r68
16601.0000 HM312 490110 3 2402.0000 p48 r63 259 N p48->p1->v91->r63
16743.0000 HM331 475657 2 1639.0000 p37 r64 272 N p37->r67->r64
16753.0000 HM344 274330 3 1040.0000 p22 r73 282 N p22->r67->v91->r73
16823.0000 HM342 119227 1 1206.0000 p58 r60 279 N p58->r60
16849.0000 HM273 464843 3 4472.0000 p33 r62 225 N p33->r61->r77->r62
16863.0000 HM361 393547 2 392.0000 p48 r77 293 N p48->v84->r77
16902.0000 HM329 195914 2 1890.0000 p14 r69 268 N p14->p58->r69
16910.0000 HM322 116859 1 2251.0000 p47 r76 262 N p47->r76
16921.0000 HM362 286811 2 397.0000 p37 r62 293 N p37->v89->r62
16926.0000 HM356 202836 2 700.0000 p50 r62 288 N p50->v89->r62
16946.0000 HM347 395696 2 1079.0000 p5 r73 282 N p5->v94->r73
16978.0000 HM345 409619 2 1209.0000 p15 r76 279 N p15->v80->r76
17060.0000 HM355 483570 1 879.0000 p58 r64 285 N p58->r64
17064.0000 HM370 282773 2 179.0000 p49 r77 297 N p49->v90->r77
17154.0000 HM357 394438 2 880.0000 p53 r75 285 N p53->r70->r75
17160.0000 HM294 372474 3 3836.0000 p11 r76 236 N p11->p13->r62->r76
17219.0000 HM360 169747 2 793.0000 p12 r72 286 N p12->v83->r72
17361.0000 HM333 496112 2 2184.0000 p49 r65 263 N p49->v90->r65
17366.0000 HM327 333960 2 2453.0000 p53 r66 259 N p53->v93->r66
17440.0000 HM378 226306 1 186.0000 p57 r69 296 N p57->r69
17540.0000 HM359 153409 2 1152.0000 p31 r69 280 N p31->v94->r69
17552.0000 HM364 121434 1 928.0000 p49 r79 284 N p49->r79
17627.0000 HM374 161253 2 546.0000 p14 r61 290 N p14->r62->r61
17647.0000 HM325 153090 3 2838.0000 p13 r65 252 N p13->p43->v85->r65
17658.0000 HM375 315272 2 535.0000 p49 r73 291 N p49->v84->r73
17682.0000 HM350 428079 3 1693.0000 p26 r66 271 N p26->p51->v89->r66
17759.0000 HM343 182994 1 2087.0000 p6 r68 265 N p6->r68
17764.0000 HM321 241576 1 3147.0000 p4 r79 247 N p4->r79
17764.0000 HM373 228291 3 743.0000 p52 r68 287 N p52->p39->p6->r68
17819.0000 HM358 221944 3 1485.0000 p42 r61 275 N p42->p16->p54->r61
17956.0000 HM379 354656 3 666.0000 p33 r70 288 N p33->v94->p32->r70
17988.0000 HM368 126051 3 1174.0000 p9 r75 280 N p9->p43->r66->r75
18015.0000 HM371 303788 1 1076.0000 p52 r70 282 N p52->r70
18030.0000 HM351 328353 2 1989.0000 p14 r75 266 N p14->v87->r75
18061.0000 HM386 387702 2 447.0000 p7 r61 292 N p7->v90->r61
18077.0000 HM281 355205 1 5310.0000 p24 r73 211 N p24->r73
18078.0000 HM330 431585 2 3020.0000 p34 r66 249 N p34->p36->r66
18088.0000 HM394 268105 2 129.0000 p36 r68 297 N p36->v87->r68
