# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
4279.0000 HM89 223736 2 277.0000 p7 r70 295 N p7->p47->r70
4301.0000 HM46 336908 2 2268.0000 p10 r70 262 N p10->v94->r70
4387.0000 HM51 331138 1 2117.0000 p55 r66 264 N p55->r66
4397.0000 HM76 415853 2 986.0000 p44 r60 283 N p44->v88->r60
4451.0000 HM95 171512 2 145.0000 p39 r73 297 N p39->v81->r73
4462.0000 HM85 392978 1 640.0000 p10 r79 289 N p10->r79
4480.0000 HM62 447462 3 1704.0000 p22 r64 271 N p22->v92->v82->r64
4505.0000 HM67 300291 2 1521.0000 p28 r67 274 N p28->v80->r67
4535.0000 HM22 459935 2 3541.0000 p21 r71 240 N p21->r67->r71
4562.0000 HM90 290162 3 504.0000 p32 r76 291 N p32->v92->p57->r76
4616.0000 HM102 370815 1 8.0000 p19 r69 299 N p19->r69
4629.0000 HM71 259973 3 1448.0000 p18 r62 275 N p18->r63->v81->r62
4631.0000 HM97 175307 1 241.0000 p13 r64 295 N p13->r64
4635.0000 HM77 249931 2 1167.0000 p37 r60 280 N p37->v84->r60
4655.0000 HM58 248263 2 2066.0000 p21 r75 265 N p21->v93->r75
4720.0000 HM80 429270 2 1136.0000 p29 r75 281 N p29->v91->r75
4727.0000 HM96 198215 3 368.0000 p29 r72 293 N p29->p24->v94->r72
4732.0000 HM60 153077 3 2044.0000 p5 r67 265 N p5->p22->v92->r67
4747.0000 HM83 310200 2 1017.0000 p11 r70 283 N p11->v83->r70
4837.0000 HM75 181368 3 1472.0000 p49 r78 275 N p49->p7->v90->r78
4858.0000 HM105 145142 2 86.0000 p1 r78 298 N p1->v94->r78
4884.0000 HM45 224554 3 2896.0000 p5 r67 251 N p5->p24->v84->r67
5022.0000 HM106 359043 2 215.0000 p43 r68 296 N p43->v84->r68
5059.0000 HM79 444715 2 1506.0000 p10 r77 274 N p10->p35->r77
5064.0000 HM94 485855 2 818.0000 p35 r75 286 N p35->v89->r75
5069.0000 HM47 484144 2 3003.0000 p17 r77 249 N p17->p35->r77
5164.0000 HM100 397893 1 639.0000 p41 r64 289 N p41->r64
5214.0000 HM4 158799 2 5013.0000 p25 r61 216 N p25->p17->r61
5221.0000 HM50 481860 3 2983.0000 p5 r63 250 N p5->p24->p26->r63
5225.0000 HM74 320600 2 1912.0000 p53 r61 268 N p53->v87->r61
5244.0000 HM43 254741 2 3339.0000 p53 r61 244 N p53->v87->r61
5267.0000 HM88 264741 1 1305.0000 p25 r68 278 N p25->r68
5282.0000 HM99 355131 2 812.0000 p51 r74 286 N p51->r70->r74
5305.0000 HM59 332124 2 2677.0000 p38 r75 255 N p38->v82->r75
5496.0000 HM81 476406 2 1868.0000 p25 r79 268 N p25->v82->r79
5501.0000 HM110 436765 1 517.0000 p19 r62 291 N p19->r62
5625.0000 HM91 147651 2 1519.0000 p14 r69 274 N p14->p27->r69
5684.0000 HM117 366708 3 370.0000 p47 r72 293 N p47->p44->v88->r72
5685.0000 HM112 327288 1 625.0000 p56 r69 289 N p56->r69
5719.0000 HM61 399562 1 2988.0000 p21 r65 250 N p21->r65
5819.0000 HM103 112234 2 1158.0000 p37 r73 280 N p37->v86->r73
5867.0000 HM101 326839 1 1310.0000 p3 r69 278 N p3->r69
5872.0000 HM16 200456 2 5145.0000 p9 r60 214 N p9->p32->r60
5935.0000 HM41 160254 2 4114.0000 p51 r68 231 N p51->p18->r68
5939.0000 HM113 299191 2 843.0000 p19 r61 285 N p19->v86->r61
5940.0000 HM109 231313 2 991.0000 p40 r68 283 N p40->p18->r68
5985.0000 HM120 147424 2 531.0000 p49 r71 291 N p49->r63->r71
6018.0000 HM39 433973 2 4265.0000 p58 r72 228 N p58->r60->r72
6025.0000 HM82 323268 2 2348.0000 p28 r72 260 N p28->r60->r72
6043.0000 HM44 309597 2 4100.0000 p1 r69 231 N p1->v81->r69
6109.0000 HM66 358677 1 3169.0000 p43 r77 247 N p43->r77
6127.0000 HM127 211566 2 356.0000 p14 r60 294 N p14->v94->r60
6201.0000 HM134 133548 2 103.0000 p47 r70 298 N p47->v83->r70
6409.0000 HM135 360885 1 260.0000 p13 r67 295 N p13->r67
6464.0000 HM72 202253 2 3225.0000 p32 r69 246 N p32->v88->r69
6594.0000 HM131 384855 3 614.0000 p52 r75 289 N p52->r73->r66->r75
6672.0000 HM114 463451 3 1520.0000 p57 r70 274 N p57->p45->v81->r70
6733.0000 HM136 122537 1 535.0000 p30 r64 291 N p30->r64
6741.0000 HM70 498736 2 3613.0000 p41 r68 239 N p41->v83->r68
6751.0000 HM130 345036 3 831.0000 p43 r73 286 N p43->r62->v91->r73
6794.0000 HM148 328916 1 7.0000 p49 r67 299 N p49->r67
6860.0000 HM123 303886 2 1261.0000 p50 r67 278 N p50->v92->r67
6941.0000 HM65 457855 2 4050.0000 p10 r71 232 N p10->v86->r71
7032.0000 HM93 329818 2 2831.0000 p7 r69 252 N p7->v80->r69
7095.0000 HM24 113438 2 6000.0000 p52 r74 200 N p52->v90->r74
7180.0000 HM137 246783 3 926.0000 p58 r76 284 N p58->p5->v89->r76
7183.0000 HM116 465165 2 1925.0000 p59 r66 267 N p59->v93->r66
7310.0000 HM150 282117 2 428.0000 p18 r75 292 N p18->v90->r75
7400.0000 HM104 278608 2 2685.0000 p36 r61 255 N p36->p16->r61
7479.0000 HM133 274687 3 1417.0000 p26 r63 276 N p26->v82->r69->r63
7486.0000 HM154 307673 3 422.0000 p21 r63 292 N p21->p39->r69->r63
7500.0000 HM78 176432 2 3988.0000 p24 r61 233 N p24->v91->r61
7508.0000 HM98 154466 2 3084.0000 p24 r65 248 N p24->p29->r65
7572.0000 HM132 386066 2 1554.0000 p34 r76 274 N p34->v87->r76
7636.0000 HM56 262068 3 5133.0000 p44 r65 214 N p44->r69->r78->r65
7664.0000 HM125 321313 1 1980.0000 p0 r78 267 N p0->r78
7672.0000 HM37 387677 2 6000.0000 p2 r78 200 N p2->p0->r78
7684.0000 HM92 413785 2 3533.0000 p26 r73 241 N p26->v94->r73
7684.0000 HM119 402039 2 2274.0000 p20 r79 262 N p20->v83->r79
7821.0000 HM141 448280 2 1337.0000 p59 r64 277 N p59->v94->r64
7840.0000 HM168 121314 2 105.0000 p50 r72 298 N p50->v89->r72
7853.0000 HM111 382298 1 2825.0000 p40 r65 252 N p40->r65
7922.0000 HM149 226383 2 1088.0000 p16 r66 281 N p16->v88->r66
8141.0000 HM157 373271 2 916.0000 p20 r79 284 N p20->v93->r79
8182.0000 HM173 229857 3 212.0000 p31 r73 296 N p31->v84->p20->r73
8194.0000 HM166 363599 3 552.0000 p5 r62 290 N p5->p21->p17->r62
8266.0000 HM142 202193 2 1748.0000 p54 r69 270 N p54->r73->r69
8270.0000 HM15 181071 3 7585.0000 p34 r69 173 N p34->p36->r73->r69
8318.0000 HM144 119354 2 1725.0000 p45 r76 271 N p45->v90->r76
8319.0000 HM170 332876 2 472.0000 p31 r65 292 N p31->v87->r65
8337.0000 HM162 464262 2 874.0000 p4 r64 285 N p4->v83->r64
8341.0000 HM151 185452 3 1402.0000 p44 r64 276 N p44->p13->v83->r64
8391.0000 HM115 347235 1 3189.0000 p35 r72 246 N p35->r72
8409.0000 HM164 128928 2 871.0000 p4 r68 285 N p4->v82->r68
8411.0000 HM156 150547 1 1245.0000 p12 r76 279 N p12->r76
8433.0000 HM122 324684 2 2892.0000 p56 r72 251 N p56->v86->r72
8524.0000 HM140 142734 2 2097.0000 p5 r61 265 N p5->r69->r61
8528.0000 HM161 177650 2 1115.0000 p16 r69 281 N p16->r61->r69
8581.0000 HM139 290760 2 2213.0000 p41 r66 263 N p41->v94->r66
8668.0000 HM128 306492 2 2845.0000 p40 r63 252 N p40->r79->r63
8718.0000 HM145 213756 2 2085.0000 p34 r61 265 N p34->v89->r61
8749.0000 HM180 166453 3 478.0000 p12 r60 292 N p12->v90->v91->r60
8779.0000 HM188 273005 1 175.0000 p30 r64 297 N p30->r64
8809.0000 HM169 483427 2 1017.0000 p41 r67 283 N p41->p53->r67
8832.0000 HM165 330006 2 1243.0000 p0 r66 279 N p0->r79->r66
8835.0000 HM167 138068 2 1136.0000 p9 r79 281 N p9->r66->r79
8845.0000 HM146 338579 2 2155.0000 p10 r60 264 N p10->v86->r60
8894.0000 HM121 184228 3 3391.0000 p46 r72 243 N p46->p21->p4->r72
8917.0000 HM129 440131 2 3052.0000 p48 r66 249 N p48->p2->r66
8957.0000 HM182 473125 2 605.0000 p26 r71 289 N p26->p50->r71
9003.0000 HM181 121324 2 702.0000 p4 r67 288 N p4->v88->r67
9023.0000 HM153 426784 2 2009.0000 p24 r69 266 N p24->v88->r69
9094.0000 HM175 339162 2 1025.0000 p30 r78 282 N p30->v86->r78
9099.0000 HM138 112159 3 2791.0000 p13 r73 253 N p13->r67->p16->r73
9103.0000 HM163 188399 2 1602.0000 p34 r71 273 N p34->v90->r71
9154.0000 HM159 452215 1 1830.0000 p17 r75 269 N p17->r75
9160.0000 HM108 477660 3 4252.0000 p7 r74 229 N p7->p33->r73->r74
9308.0000 HM193 297075 3 479.0000 p49 r74 292 N p49->v94->v90->r74
9384.0000 HM64 234443 2 6536.0000 p19 r71 191 N p19->p38->r71
9403.0000 HM152 103579 1 2434.0000 p38 r75 259 N p38->r75
9461.0000 HM143 498367 1 2912.0000 p33 r77 251 N p33->r77
9585.0000 HM196 277086 2 633.0000 p29 r63 289 N p29->v83->r63
9588.0000 HM209 366825 1 55.0000 p4 r73 299 N p4->r73
9617.0000 HM160 418491 2 2236.0000 p4 r65 262 N p4->p55->r65
9720.0000 HM184 219604 1 1280.0000 p52 r79 278 N p52->r79
9723.0000 HM205 197308 3 366.0000 p12 r71 293 N p12->p48->v91->r71
9742.0000 HM194 247045 2 880.0000 p43 r79 285 N p43->v87->r79
9746.0000 HM155 430191 1 2638.0000 p48 r69 256 N p48->r69
9773.0000 HM189 202032 3 1120.0000 p22 r69 281 N p22->v82->v80->r69
10169.0000 HM210 303953 2 581.0000 p37 r77 290 N p37->p44->r77
10285.0000 HM179 426143 2 2053.0000 p5 r68 265 N p5->v80->r68
10340.0000 HM171 317487 2 2454.0000 p21 r77 259 N p21->p17->r77
10345.0000 HM197 453322 2 1340.0000 p32 r63 277 N p32->v93->r63
10347.0000 HM200 463164 2 1219.0000 p21 r67 279 N p21->r65->r67
10352.0000 HM177 187837 2 2214.0000 p32 r67 263 N p32->v89->r67
10355.0000 HM219 156356 3 346.0000 p22 r60 294 N p22->v86->v82->r60
10365.0000 HM217 496322 2 448.0000 p12 r60 292 N p12->v82->r60
10427.0000 HM198 338966 2 1381.0000 p47 r76 276 N p47->p22->r76
10450.0000 HM174 334701 1 2425.0000 p31 r70 259 N p31->r70
10459.0000 HM190 422696 1 1768.0000 p55 r70 270 N p55->r70
10475.0000 HM118 408463 2 5104.0000 p2 r72 214 N p2->p58->r72
10551.0000 HM212 227888 3 885.0000 p58 r75 285 N p58->p40->v81->r75
10611.0000 HM224 105847 3 423.0000 p23 r72 292 N p23->p46->v90->r72
10707.0000 HM199 223389 2 1631.0000 p24 r64 272 N p24->v89->r64
10770.0000 HM234 209652 3 130.0000 p41 r60 297 N p41->r66->v85->r60
11000.0000 HM216 332228 2 1136.0000 p49 r73 281 N p49->p4->r73
11038.0000 HM158 102042 3 3758.0000 p10 r72 237 N p10->p41->v81->r72
11086.0000 HM187 199786 1 2512.0000 p58 r76 258 N p58->r76
11099.0000 HM229 129803 2 671.0000 p56 r66 288 N p56->v93->r66
11101.0000 HM226 340639 2 819.0000 p29 r61 286 N p29->v92->r61
11120.0000 HM220 271878 2 1074.0000 p16 r68 282 N p16->p26->r68
11241.0000 HM215 409213 1 1413.0000 p37 r62 276 N p37->r62
11244.0000 HM191 339237 3 2506.0000 p38 r76 258 N p38->p15->r63->r76
11278.0000 HM222 193458 2 1161.0000 p59 r66 280 N p59->p10->r66
11279.0000 HM244 369662 1 195.0000 p2 r62 296 N p2->r62
11317.0000 HM230 101930 2 838.0000 p49 r60 286 N p49->v89->r60
11351.0000 HM235 499162 3 679.0000 p51 r73 288 N p51->p43->v80->r73
11448.0000 HM126 451734 2 5714.0000 p42 r68 204 N p42->p30->r68
11471.0000 HM213 299881 2 1746.0000 p38 r65 270 N p38->v80->r65
11501.0000 HM211 419902 2 1875.0000 p19 r72 268 N p19->p8->r72
11530.0000 HM242 389565 2 546.0000 p14 r67 290 N p14->p28->r67
11531.0000 HM245 374287 1 396.0000 p43 r77 293 N p43->r77
11536.0000 HM214 349500 2 1765.0000 p43 r76 270 N p43->v92->r76
11545.0000 HM124 342907 3 5916.0000 p54 r61 201 N p54->p8->v81->r61
11658.0000 HM192 133601 3 2877.0000 p13 r74 252 N p13->p57->v82->r74
11914.0000 HM185 414847 1 3427.0000 p24 r79 242 N p24->r79
11983.0000 HM204 238215 2 2683.0000 p22 r67 255 N p22->v86->r67
11991.0000 HM259 331837 2 298.0000 p49 r74 295 N p49->v89->r74
12000.0000 HM207 114347 3 2548.0000 p52 r76 257 N p52->p38->v91->r76
12134.0000 HM186 315770 2 3605.0000 p23 r61 239 N p23->p15->r61
12150.0000 HM247 478616 3 916.0000 p25 r71 284 N p25->p34->v84->r71
12299.0000 HM147 240051 3 5555.0000 p25 r77 207 N p25->v91->p57->r77
12364.0000 HM254 439753 2 853.0000 p20 r70 285 N p20->v91->r70
12429.0000 HM256 212805 2 851.0000 p4 r71 285 N p4->v86->r71
12465.0000 HM263 331691 2 584.0000 p31 r64 290 N p31->v92->r64
12481.0000 HM265 447682 2 519.0000 p30 r71 291 N p30->p18->r71
12487.0000 HM251 274170 1 1084.0000 p11 r73 281 N p11->r73
12514.0000 HM261 306993 2 730.0000 p16 r79 287 N p16->p14->r79
12523.0000 HM201 358991 1 3350.0000 p35 r74 244 N p35->r74
12596.0000 HM262 260752 2 773.0000 p33 r62 287 N p33->p17->r62
12653.0000 HM252 463741 1 1209.0000 p9 r73 279 N p9->r73
12677.0000 HM202 220599 1 3454.0000 p32 r67 242 N p32->r67
12723.0000 HM248 334725 2 1448.0000 p57 r79 275 N p57->p9->r79
12798.0000 HM273 464843 3 421.0000 p33 r62 292 N p33->r75->r72->r62
12826.0000 HM228 189926 2 2433.0000 p10 r70 259 N p10->v85->r70
12858.0000 HM278 396554 1 224.0000 p6 r64 296 N p6->r64
12862.0000 HM208 183583 3 3361.0000 p54 r64 243 N p54->r69->p6->r64
12921.0000 HM240 247064 1 2021.0000 p23 r63 266 N p23->r63
13094.0000 HM227 276776 1 2754.0000 p11 r64 254 N p11->r64
13171.0000 HM280 470641 2 451.0000 p31 r64 292 N p31->p22->r64
13180.0000 HM253 269863 2 1702.0000 p6 r76 271 N p6->p0->r76
13183.0000 HM264 145653 3 1255.0000 p54 r76 279 N p54->p22->p0->r76
13224.0000 HM257 225041 2 1604.0000 p32 r64 273 N p32->p57->r64
13235.0000 HM232 250011 1 2670.0000 p20 r76 255 N p20->r76
13387.0000 HM269 212122 2 1220.0000 p24 r67 279 N p24->v91->r67
13398.0000 HM258 483836 2 1740.0000 p38 r71 271 N p38->v83->r71
13424.0000 HM243 319734 2 2396.0000 p58 r77 260 N p58->r76->r77
13434.0000 HM176 496121 3 5330.0000 p32 r76 211 N p32->v83->r77->r76
13464.0000 HM249 184250 2 2151.0000 p59 r74 264 N p59->v92->r74
13516.0000 HM274 492988 3 1091.0000 p30 r69 281 N p30->p20->p53->r69
13516.0000 HM218 374364 3 3539.0000 p53 r67 241 N p53->r62->v83->r67
13523.0000 HM297 463370 1 35.0000 p19 r76 299 N p19->r76
13682.0000 HM283 422330 1 851.0000 p22 r74 285 N p22->r74
13684.0000 HM266 326245 3 1662.0000 p51 r63 272 N p51->r76->v81->r63
13685.0000 HM279 146890 2 1010.0000 p35 r79 283 N p35->r74->r79
13688.0000 HM272 102875 2 1363.0000 p35 r79 277 N p35->r74->r79
13702.0000 HM271 287230 2 1430.0000 p7 r75 276 N p7->p43->r75
13827.0000 HM282 412067 3 1028.0000 p51 r69 282 N p51->v94->r74->r69
13836.0000 HM294 372474 3 512.0000 p11 r76 291 N p11->p6->v81->r76
13937.0000 HM183 436761 2 5532.0000 p35 r76 207 N p35->p39->r76
13942.0000 HM300 239817 2 316.0000 p50 r78 294 N p50->v93->r78
14007.0000 HM195 432131 3 5104.0000 p8 r70 214 N p8->p49->v92->r70
14058.0000 HM298 372572 2 524.0000 p36 r63 291 N p36->v89->r63
14081.0000 HM260 179859 1 2349.0000 p22 r75 260 N p22->r75
14096.0000 HM233 391848 3 3497.0000 p2 r75 241 N p2->p36->v94->r75
14108.0000 HM291 397320 2 936.0000 p50 r62 284 N p50->v82->r62
14109.0000 HM231 478888 3 3577.0000 p44 r69 240 N p44->v87->r64->r69
14258.0000 HM239 324212 2 3402.0000 p15 r69 243 N p15->v87->r69
14291.0000 HM311 462229 2 144.0000 p48 r68 297 N p48->r74->r68
14295.0000 HM221 132637 3 4215.0000 p23 r64 229 N p23->p46->v90->r64
14301.0000 HM310 167676 2 214.0000 p34 r76 296 N p34->v94->r76
14321.0000 HM303 416342 3 559.0000 p53 r75 290 N p53->r73->v85->r75
14324.0000 HM312 490110 3 125.0000 p48 r63 297 N p48->v80->p39->r63
14336.0000 HM286 315464 3 1377.0000 p0 r70 277 N p0->p20->v91->r70
14340.0000 HM277 131007 3 1757.0000 p8 r68 270 N p8->v94->p28->r68
14446.0000 HM203 188003 2 5189.0000 p33 r63 213 N p33->v88->r63
14515.0000 HM293 217359 2 1230.0000 p32 r63 279 N p32->p54->r63
14530.0000 HM241 447015 3 3594.0000 p24 r63 240 N p24->v80->p51->r63
14626.0000 HM284 309296 2 1750.0000 p25 r72 270 N p25->v84->r72
14629.0000 HM301 457329 2 971.0000 p0 r71 283 N p0->v88->r71
14639.0000 HM73 354985 2 11357.0000 p57 r71 110 N p57->p44->r71
14639.0000 HM314 330209 1 354.0000 p13 r63 294 N p13->r63
14652.0000 HM276 224004 2 2129.0000 p2 r63 264 N p2->v93->r63
14703.0000 HM308 367487 1 703.0000 p26 r61 288 N p26->r61
14779.0000 HM275 493068 3 2314.0000 p14 r67 261 N p14->p53->p20->r67
14849.0000 HM302 492082 3 1132.0000 p13 r73 281 N p13->p16->p59->r73
14909.0000 HM316 148056 3 524.0000 p29 r73 291 N p29->r64->v87->r73
15111.0000 HM237 320514 2 4352.0000 p6 r60 227 N p6->v81->r60
15149.0000 HM206 368803 2 5736.0000 p51 r72 204 N p51->p4->r72
15230.0000 HM285 258102 1 2307.0000 p3 r79 261 N p3->r79
15235.0000 HM323 428309 2 516.0000 p28 r66 291 N p28->v92->r66
15246.0000 HM250 473134 2 3890.0000 p13 r66 235 N p13->v82->r66
15271.0000 HM318 109447 1 790.0000 p5 r78 286 N p5->r78
15288.0000 HM321 241576 2 671.0000 p4 r79 288 N p4->v88->r79
15340.0000 HM307 214088 3 1396.0000 p58 r78 276 N p58->p26->p20->r78
15357.0000 HM319 151795 2 844.0000 p5 r65 285 N p5->v81->r65
15372.0000 HM322 116859 2 713.0000 p47 r76 288 N p47->v89->r76
15390.0000 HM320 340483 3 821.0000 p30 r60 286 N p30->p56->v90->r60
15400.0000 HM296 365409 2 1966.0000 p17 r78 267 N p17->v90->r78
15431.0000 HM295 210377 2 2050.0000 p34 r73 265 N p34->p5->r73
15438.0000 HM313 462812 2 1188.0000 p42 r75 280 N p42->v92->r75
15644.0000 HM309 170245 2 1590.0000 p1 r76 273 N p1->v84->r76
15678.0000 HM333 496112 2 501.0000 p49 r65 291 N p49->v92->r65
15764.0000 HM326 264977 2 906.0000 p28 r66 284 N p28->v83->r66
15840.0000 HM107 246277 1 10986.0000 p4 r64 116 N p4->r64
15856.0000 HM225 485906 2 5611.0000 p51 r68 206 N p51->p43->r68
15858.0000 HM178 345461 1 7679.0000 p29 r72 172 N p29->r72
15888.0000 HM345 409619 3 119.0000 p15 r76 298 N p15->r72->p29->r76
15892.0000 HM346 186261 3 74.0000 p15 r76 298 N p15->r72->p29->r76
15897.0000 HM299 208544 3 2305.0000 p55 r72 261 N p55->v93->r76->r72
15914.0000 HM289 268951 2 2825.0000 p10 r72 252 N p10->v82->r72
15942.0000 HM325 153090 2 1133.0000 p13 r65 281 N p13->v92->r65
15947.0000 HM344 274330 2 234.0000 p22 r73 296 N p22->v84->r73
15987.0000 HM315 124082 2 1644.0000 p28 r64 272 N p28->r68->r64
16000.0000 HM330 431585 2 942.0000 p34 r66 284 N p34->v80->r66
16020.0000 HM334 447333 2 801.0000 p7 r62 286 N p7->r77->r62
16154.0000 HM268 389061 2 4021.0000 p55 r72 232 N p55->r68->r72
16157.0000 HM290 252829 2 3023.0000 p45 r66 249 N p45->v93->r66
16173.0000 HM341 394497 3 609.0000 p1 r68 289 N p1->v88->v89->r68
16175.0000 HM292 429001 1 2949.0000 p9 r64 250 N p9->r64
16199.0000 HM304 234519 2 2395.0000 p35 r61 260 N p35->r79->r61
16207.0000 HM25 262550 1 15057.0000 p34 r78 49 N p34->r78
16217.0000 HM287 496720 3 3220.0000 p56 r64 246 N p56->p2->v92->r64
16240.0000 HM340 160538 3 726.0000 p53 r70 287 N p53->p18->v87->r70
16276.0000 HM335 150785 3 1006.0000 p40 r77 283 N p40->p3->r68->r77
16319.0000 HM348 291301 2 411.0000 p6 r65 293 N p6->v91->r65
16446.0000 HM255 354528 3 4904.0000 p13 r65 218 N p13->r63->p59->r65
16465.0000 HM172 349565 1 8548.0000 p7 r63 157 N p7->r63
16485.0000 HM347 395696 2 618.0000 p5 r73 289 N p5->v82->r73
16554.0000 HM354 134726 2 408.0000 p14 r68 293 N p14->v90->r68
16559.0000 HM339 226726 3 1105.0000 p50 r63 281 N p50->p13->v90->r63
16604.0000 HM267 457504 2 4525.0000 p5 r70 224 N p5->v88->r70
16608.0000 HM317 331442 3 2164.0000 p43 r78 263 N p43->p26->p39->r78
16609.0000 HM238 219118 2 5800.0000 p21 r70 203 N p21->v88->r70
16614.0000 HM87 286407 2 12690.0000 p21 r74 88 N p21->p59->r74
16684.0000 HM288 157509 2 3653.0000 p12 r68 239 N p12->v87->r68
16702.0000 HM358 221944 2 368.0000 p42 r61 293 N p42->v80->r61
16776.0000 HM367 468256 1 20.0000 p0 r75 299 N p0->r75
16801.0000 HM327 333960 3 1888.0000 p53 r66 268 N p53->p18->v87->r66
16806.0000 HM366 178911 2 94.0000 p55 r66 298 N p55->v82->r66
16933.0000 HM342 119227 2 1316.0000 p58 r60 278 N p58->v83->r60
17022.0000 HM364 121434 3 398.0000 p49 r79 293 N p49->r70->v88->r79
17177.0000 HM374 161253 2 96.0000 p14 r61 298 N p14->v84->r61
17183.0000 HM368 126051 2 369.0000 p9 r75 293 N p9->v92->r75
17207.0000 HM246 164292 2 6020.0000 p46 r69 199 N p46->p21->r69
17207.0000 HM351 328353 2 1166.0000 p14 r75 280 N p14->v90->r75
17306.0000 HM338 441192 2 1882.0000 p47 r65 268 N p47->v82->r65
17343.0000 HM349 353345 2 1395.0000 p16 r68 276 N p16->v82->r68
17461.0000 HM305 263494 2 3605.0000 p17 r79 239 N p17->v90->r79
17487.0000 HM336 262001 1 2158.0000 p31 r72 264 N p31->r72
17521.0000 HM353 293552 3 1405.0000 p1 r72 276 N p1->v91->v82->r72
17539.0000 HM359 153409 1 1151.0000 p31 r69 280 N p31->r69
17542.0000 HM350 428079 2 1553.0000 p26 r66 274 N p26->v92->r66
17549.0000 HM331 475657 3 2445.0000 p37 r64 259 N p37->p11->v83->r64
17557.0000 HM328 279316 2 2593.0000 p17 r70 256 N p17->v85->r70
17583.0000 HM365 197069 3 907.0000 p53 r63 284 N p53->p18->v88->r63
17614.0000 HM383 170940 3 133.0000 p44 r64 297 N p44->p20->v91->r64
17665.0000 HM371 303788 2 726.0000 p52 r70 287 N p52->v87->r70
17668.0000 HM385 391745 1 95.0000 p22 r62 298 N p22->r62
17685.0000 HM380 398852 3 347.0000 p21 r69 294 N p21->p35->v87->r69
17717.0000 HM373 228291 2 696.0000 p52 r68 288 N p52->v87->r68
17774.0000 HM376 454857 2 613.0000 p17 r71 289 N p17->p26->r71
17795.0000 HM375 315272 2 672.0000 p49 r73 288 N p49->v84->r73
